fixture_id,date,team_id,team_name,opponent,is_home,goals_scored,goals_conceded,result
1213787,2024-09-22T15:00:00+00:00,83,Nantes,Angers,False,1,1,D
1213796,2024-09-29T15:00:00+00:00,83,Nantes,Saint Etienne,True,2,2,D
1213801,2024-10-06T13:00:00+00:00,83,Nantes,Lyon,False,0,2,L
1213813,2024-10-20T15:00:00+00:00,83,Nantes,Nice,True,1,1,D
1213824,2024-10-27T15:00:00+00:00,83,Nantes,Strasbourg,False,1,3,L
1213832,2024-11-03T19:45:00+00:00,83,Nantes,Marseille,True,1,2,L
1213842,2024-11-09T18:00:00+00:00,83,Nantes,Lens,False,2,3,L
1213851,2024-11-24T16:00:00+00:00,83,Nantes,Le Havre,True,0,2,L
1213861,2024-11-30T20:00:00+00:00,83,Nantes,Paris Saint Germain,False,1,1,D
1213871,2024-12-08T16:00:00+00:00,83,Nantes,Rennes,True,1,0,W
1213879,2024-12-15T16:00:00+00:00,83,Nantes,Stade Brestois 29,False,1,4,L
1213887,2025-01-04T18:00:00+00:00,83,Nantes,Lille,False,1,1,D
1213892,2025-01-10T18:00:00+00:00,83,Nantes,Monaco,True,2,2,D
1213904,2025-01-19T14:00:00+00:00,83,Nantes,Saint Etienne,False,1,1,D
1213910,2025-01-26T16:15:00+00:00,83,Nantes,Lyon,True,1,1,D
1213922,2025-02-02T16:15:00+00:00,83,Nantes,Reims,False,2,1,W
1213928,2025-02-07T18:00:00+00:00,83,Nantes,Stade Brestois 29,True,0,2,L
1213944,2025-02-15T18:00:00+00:00,83,Nantes,Monaco,False,1,7,L
1213949,2025-02-23T14:00:00+00:00,83,Nantes,Lens,True,3,1,W
1213955,2025-03-02T19:45:00+00:00,83,Nantes,Marseille,False,0,2,L
1213965,2025-03-09T16:15:00+00:00,83,Nantes,Strasbourg,True,0,1,L
1213979,2025-03-15T16:00:00+00:00,83,Nantes,Lille,True,1,0,W
1213983,2025-03-30T15:15:00+00:00,83,Nantes,Le Havre,False,2,3,L
1213991,2025-04-04T18:45:00+00:00,83,Nantes,Nice,False,2,1,W
1214016,2025-04-18T18:45:00+00:00,83,Nantes,Rennes,False,1,2,L
1214002,2025-04-22T18:45:00+00:00,83,Nantes,Paris Saint Germain,True,1,1,D
1214019,2025-04-27T15:15:00+00:00,83,Nantes,Toulouse,True,0,0,D
1214031,2025-05-04T13:00:00+00:00,83,Nantes,Angers,True,0,1,L
1214036,2025-05-10T19:00:00+00:00,83,Nantes,Auxerre,False,1,1,D
1214050,2025-05-17T19:00:00+00:00,83,Nantes,Montpellier,True,3,0,W
